image,id,choices,annotator,annotation_id
/data/upload/83fb522e-d2db-11eb-92c6-8c85909d90f2_PXI6Qis.jpg,533,NoWires,test@gmail.com,1581
/data/upload/83f04686-d2db-11eb-92c6-8c85909d90f2_Cgmtyxz.jpg,532,NoWires,test@gmail.com,1580
/data/upload/83f91b4e-d2db-11eb-92c6-8c85909d90f2_IE2XEdn.jpg,531,NoWires,test@gmail.com,1579
/data/upload/83f6fe36-d2db-11eb-92c6-8c85909d90f2_U5bpV9S.jpg,530,NoWires,test@gmail.com,1578
/data/upload/83f4dc64-d2db-11eb-92c6-8c85909d90f2_EQLge0M.jpg,529,NoWires,test@gmail.com,1577
/data/upload/83f2ae80-d2db-11eb-92c6-8c85909d90f2_PoKVp9P.jpg,528,NoWires,test@gmail.com,1576
/data/upload/83ecc6f0-d2db-11eb-92c6-8c85909d90f2_K3iHKPJ.jpg,527,NoWires,test@gmail.com,1575
/data/upload/83ea9740-d2db-11eb-92c6-8c85909d90f2_nwkZjDS.jpg,526,NoWires,test@gmail.com,1574
/data/upload/83e8814e-d2db-11eb-92c6-8c85909d90f2_aQyiwbI.jpg,525,NoWires,test@gmail.com,1573
/data/upload/83e1822c-d2db-11eb-92c6-8c85909d90f2_aSDV36B.jpg,524,NoWires,test@gmail.com,1572
/data/upload/83e61e2c-d2db-11eb-92c6-8c85909d90f2_OXMngZ4.jpg,523,NoWires,test@gmail.com,1571
/data/upload/83e3acb4-d2db-11eb-92c6-8c85909d90f2_QLNAzM3.jpg,522,NoWires,test@gmail.com,1570
/data/upload/83df4d0e-d2db-11eb-92c6-8c85909d90f2_XCIAPNm.jpg,521,NoWires,test@gmail.com,1569
/data/upload/83dd0940-d2db-11eb-92c6-8c85909d90f2_LPCWvuo.jpg,520,NoWires,test@gmail.com,1568
/data/upload/83da79e6-d2db-11eb-92c6-8c85909d90f2_ecpg4qJ.jpg,519,NoWires,test@gmail.com,1567
/data/upload/83d54174-d2db-11eb-92c6-8c85909d90f2_KGliIJr.jpg,518,NoWires,test@gmail.com,1566
/data/upload/83d29816-d2db-11eb-92c6-8c85909d90f2_BeDZDLA.jpg,517,FooBar,test@gmail.com,1565
/data/upload/83d7d7ae-d2db-11eb-92c6-8c85909d90f2_2BHIcFv.jpg,516,NoWires,test@gmail.com,1564
/data/upload/83d00cd6-d2db-11eb-92c6-8c85909d90f2_Xicve8f.jpg,515,NoWires,test@gmail.com,1563
/data/upload/83cbcb3a-d2db-11eb-92c6-8c85909d90f2_195vbQm.jpg,514,Glue,test@gmail.com,1562
/data/upload/83c90e7c-d2db-11eb-92c6-8c85909d90f2_kuF5Xcs.jpg,513,NoWires,test@gmail.com,1561
/data/upload/83c055ca-d2db-11eb-92c6-8c85909d90f2_SD8tcsj.jpg,512,NoWires,test@gmail.com,1560
/data/upload/83c47fba-d2db-11eb-92c6-8c85909d90f2_cBAvE5V.jpg,511,NoWires,test@gmail.com,1559
/data/upload/83bbb330-d2db-11eb-92c6-8c85909d90f2_hRB7xFz.jpg,510,NoWires,test@gmail.com,1558
/data/upload/83b1109c-d2db-11eb-92c6-8c85909d90f2_WdSEmnw.jpg,509,NoWires,test@gmail.com,1557
/data/upload/83b35e56-d2db-11eb-92c6-8c85909d90f2_OLDOeYl.jpg,508,NoWires,test@gmail.com,1556
/data/upload/83b6be02-d2db-11eb-92c6-8c85909d90f2_9ApXXcR.jpg,507,Glue,test@gmail.com,1555
/data/upload/83ae9fc4-d2db-11eb-92c6-8c85909d90f2_Or4NOK0.jpg,506,NoWires,test@gmail.com,1554
/data/upload/83ac60e2-d2db-11eb-92c6-8c85909d90f2_axnBgtj.jpg,505,NoWires,test@gmail.com,1553
/data/upload/83aa4cb2-d2db-11eb-92c6-8c85909d90f2_LjpzQVu.jpg,504,NoWires,test@gmail.com,1552
/data/upload/83a82040-d2db-11eb-92c6-8c85909d90f2_vPTlBFj.jpg,503,NoWires,test@gmail.com,1551
/data/upload/83a19b30-d2db-11eb-92c6-8c85909d90f2_fNWvMlH.jpg,502,Glue,test@gmail.com,1550
/data/upload/83a5ded4-d2db-11eb-92c6-8c85909d90f2_BuNIZjN.jpg,501,NoWires,test@gmail.com,1549
/data/upload/83a3c90a-d2db-11eb-92c6-8c85909d90f2_lsIP1SC.jpg,500,NoWires,test@gmail.com,1548
/data/upload/82fea36c-d2db-11eb-92c6-8c85909d90f2_QmUZM0k.jpg,499,AllWires,test@gmail.com,1547
/data/upload/82fc959a-d2db-11eb-92c6-8c85909d90f2_EyPAONw.jpg,498,NoWires,test@gmail.com,1546
/data/upload/82fa8ea8-d2db-11eb-92c6-8c85909d90f2_H94KAhF.jpg,497,NoWires,test@gmail.com,1545
/data/upload/82f07404-d2db-11eb-92c6-8c85909d90f2_pMZJm8f.jpg,496,AllWires,test@gmail.com,1544
/data/upload/82f4953e-d2db-11eb-92c6-8c85909d90f2_w1HWgwQ.jpg,495,NoWires,test@gmail.com,1543
/data/upload/82f280f0-d2db-11eb-92c6-8c85909d90f2_xQ4lEQf.jpg,494,NoWires,test@gmail.com,1542
/data/upload/82f88d4c-d2db-11eb-92c6-8c85909d90f2_QVdPYUk.jpg,493,NoWires,test@gmail.com,1541
/data/upload/82f68d30-d2db-11eb-92c6-8c85909d90f2_tOfvmFl.jpg,492,NoWires,test@gmail.com,1540
/data/upload/82ee7302-d2db-11eb-92c6-8c85909d90f2_lEVZ0Nl.jpg,491,Glue,test@gmail.com,1539
/data/upload/82ec4190-d2db-11eb-92c6-8c85909d90f2_2wu6vSQ.jpg,490,NoWires,test@gmail.com,1538
/data/upload/82ea1c26-d2db-11eb-92c6-8c85909d90f2_SWlXnjB.jpg,489,NoWires,test@gmail.com,1537
/data/upload/82e1759e-d2db-11eb-92c6-8c85909d90f2_zJVamsL.jpg,488,NoWires,test@gmail.com,1536
/data/upload/82e39acc-d2db-11eb-92c6-8c85909d90f2_pvTaob7.jpg,487,NoWires,test@gmail.com,1535
/data/upload/82e7fb94-d2db-11eb-92c6-8c85909d90f2_buRpEJe.jpg,486,NoWires,test@gmail.com,1534
/data/upload/82e5b960-d2db-11eb-92c6-8c85909d90f2_fXJIkPT.jpg,485,NoWires,test@gmail.com,1533
/data/upload/82df625e-d2db-11eb-92c6-8c85909d90f2_3vGH397.jpg,484,NoWires,test@gmail.com,1532
/data/upload/82dd32c2-d2db-11eb-92c6-8c85909d90f2_ix1dL3v.jpg,483,NoWires,test@gmail.com,1531
/data/upload/82db14f6-d2db-11eb-92c6-8c85909d90f2_Pc4mh1S.jpg,482,NoWires,test@gmail.com,1530
/data/upload/82d4112e-d2db-11eb-92c6-8c85909d90f2_k7tPKoZ.jpg,481,NoWires,test@gmail.com,1529
/data/upload/82d1482c-d2db-11eb-92c6-8c85909d90f2_3n726Xr.jpg,480,NoWires,test@gmail.com,1528
/data/upload/82d8f194-d2db-11eb-92c6-8c85909d90f2_tZNh2Yj.jpg,479,NoWires,test@gmail.com,1527
/data/upload/82d6a894-d2db-11eb-92c6-8c85909d90f2_GmAyC5e.jpg,478,Glue,test@gmail.com,1526
/data/upload/82cf26d2-d2db-11eb-92c6-8c85909d90f2_x9Kem4O.jpg,477,NoWires,test@gmail.com,1525
/data/upload/82cd19c8-d2db-11eb-92c6-8c85909d90f2_euV3bDV.jpg,476,NoWires,test@gmail.com,1524
/data/upload/82cb165a-d2db-11eb-92c6-8c85909d90f2_aAYa8qL.jpg,475,NoWires,test@gmail.com,1523
/data/upload/82c12082-d2db-11eb-92c6-8c85909d90f2_bPdHZHW.jpg,474,NoWires,test@gmail.com,1522
/data/upload/82c7182a-d2db-11eb-92c6-8c85909d90f2_mP7aCDq.jpg,473,NoWires,test@gmail.com,1521
/data/upload/82c906d0-d2db-11eb-92c6-8c85909d90f2_fkTUYd6.jpg,472,NoWires,test@gmail.com,1520
/data/upload/82c311ee-d2db-11eb-92c6-8c85909d90f2_LdQiEi5.jpg,471,TwoThirdsWires,test@gmail.com,1519
/data/upload/82c50fda-d2db-11eb-92c6-8c85909d90f2_hE8k5k9.jpg,470,TwoThirdsWires,test@gmail.com,1518
/data/upload/82bf156c-d2db-11eb-92c6-8c85909d90f2_lKCgR2J.jpg,469,BrokenWires,test@gmail.com,1517
/data/upload/82bcc2c6-d2db-11eb-92c6-8c85909d90f2_4nmJeGj.jpg,468,BrokenWires,test@gmail.com,1516
/data/upload/82bac2f0-d2db-11eb-92c6-8c85909d90f2_V5FWXlc.jpg,467,BrokenWires,test@gmail.com,1515
/data/upload/82b09c26-d2db-11eb-92c6-8c85909d90f2_q6VkaNK.jpg,466,OneThirdsWires,test@gmail.com,1514
/data/upload/82b8c0a4-d2db-11eb-92c6-8c85909d90f2_JlTg1Ye.jpg,465,BrokenWires,test@gmail.com,1513
/data/upload/82b6b598-d2db-11eb-92c6-8c85909d90f2_P7V86py.jpg,464,BrokenWires,test@gmail.com,1512
/data/upload/82b4b464-d2db-11eb-92c6-8c85909d90f2_jnTJMZr.jpg,463,NoWires,test@gmail.com,1511
/data/upload/82b2bc9a-d2db-11eb-92c6-8c85909d90f2_Jh1GCDO.jpg,462,NoWires,test@gmail.com,1510
/data/upload/82ae84f4-d2db-11eb-92c6-8c85909d90f2_NiQhq6r.jpg,461,NoWires,test@gmail.com,1509
/data/upload/82ac8636-d2db-11eb-92c6-8c85909d90f2_kxPerFH.jpg,460,NoWires,test@gmail.com,1508
/data/upload/82aa61d0-d2db-11eb-92c6-8c85909d90f2_xpB9Y40.jpg,459,NoWires,test@gmail.com,1507
/data/upload/82a85836-d2db-11eb-92c6-8c85909d90f2_cT2rDZo.jpg,458,NoWires,test@gmail.com,1506
/data/upload/82a43738-d2db-11eb-92c6-8c85909d90f2_wY6y8mS.jpg,457,NoWires,test@gmail.com,1505
/data/upload/82a2196c-d2db-11eb-92c6-8c85909d90f2_sarclko.jpg,456,NoWires,test@gmail.com,1504
/data/upload/82a01180-d2db-11eb-92c6-8c85909d90f2_snvUhzh.jpg,455,NoWires,test@gmail.com,1503
/data/upload/82a643de-d2db-11eb-92c6-8c85909d90f2_DfFIklt.jpg,454,BrokenWires,test@gmail.com,1502
/data/upload/81ffe9f8-d2db-11eb-92c6-8c85909d90f2_Dv3DmyA.jpg,453,NoWires,test@gmail.com,1501
/data/upload/81fdbe26-d2db-11eb-92c6-8c85909d90f2_u0rOOsW.jpg,452,NoWires,test@gmail.com,1500
/data/upload/81fbc738-d2db-11eb-92c6-8c85909d90f2_m6AvNGd.jpg,451,NoWires,test@gmail.com,1499
/data/upload/81f5926e-d2db-11eb-92c6-8c85909d90f2_6ZuyIVm.jpg,450,NoWires,test@gmail.com,1498
/data/upload/81f794ec-d2db-11eb-92c6-8c85909d90f2_Ctw7spK.jpg,449,NoWires,test@gmail.com,1497
/data/upload/81f37b46-d2db-11eb-92c6-8c85909d90f2_cb87fdo.jpg,448,NoWires,test@gmail.com,1496
/data/upload/81f17c2e-d2db-11eb-92c6-8c85909d90f2_EJLSwO3.jpg,447,NoWires,test@gmail.com,1495
/data/upload/81f9b31c-d2db-11eb-92c6-8c85909d90f2_6KkP58j.jpg,446,Glue,test@gmail.com,1494
/data/upload/81ef67ea-d2db-11eb-92c6-8c85909d90f2_ssNxuxO.jpg,445,NoWires,test@gmail.com,1493
/data/upload/81ed2a52-d2db-11eb-92c6-8c85909d90f2_JpZImyA.jpg,444,NoWires,test@gmail.com,1492
/data/upload/81ead70c-d2db-11eb-92c6-8c85909d90f2_nZ3mspr.jpg,443,NoWires,test@gmail.com,1491
/data/upload/81e83326-d2db-11eb-92c6-8c85909d90f2_7qh0KMG.jpg,442,NoWires,test@gmail.com,1490
/data/upload/81e3ced0-d2db-11eb-92c6-8c85909d90f2_bBYbsmM.jpg,440,NoWires,test@gmail.com,1488
/data/upload/81e1c3ce-d2db-11eb-92c6-8c85909d90f2_7xFdclp.jpg,439,NoWires,test@gmail.com,1487
/data/upload/81dfb052-d2db-11eb-92c6-8c85909d90f2_zOIqxsb.jpg,438,NoWires,test@gmail.com,1486
/data/upload/81dd9a42-d2db-11eb-92c6-8c85909d90f2_2bXFJ8L.jpg,437,NoWires,test@gmail.com,1485
/data/upload/81db8d56-d2db-11eb-92c6-8c85909d90f2_QXSPJRm.jpg,436,NoWires,test@gmail.com,1484
/data/upload/81d32936-d2db-11eb-92c6-8c85909d90f2_2ZBCN8i.jpg,435,NoWires,test@gmail.com,1483
/data/upload/81d9723c-d2db-11eb-92c6-8c85909d90f2_6O8PLoL.jpg,434,NoWires,test@gmail.com,1482
/data/upload/81d5409a-d2db-11eb-92c6-8c85909d90f2_OiXHxeg.jpg,433,NoWires,test@gmail.com,1481
/data/upload/81d762da-d2db-11eb-92c6-8c85909d90f2_X373VAd.jpg,432,NoWires,test@gmail.com,1480
/data/upload/81d12e88-d2db-11eb-92c6-8c85909d90f2_hTYttJT.jpg,431,NoWires,test@gmail.com,1479
/data/upload/81cf0342-d2db-11eb-92c6-8c85909d90f2_D8XR32d.jpg,430,NoWires,test@gmail.com,1478
/data/upload/81ccecec-d2db-11eb-92c6-8c85909d90f2_BgOhju3.jpg,429,NoWires,test@gmail.com,1477
/data/upload/81caeb54-d2db-11eb-92c6-8c85909d90f2_uUU9Jbu.jpg,428,NoWires,test@gmail.com,1476
/data/upload/81c8ed68-d2db-11eb-92c6-8c85909d90f2_SP0aE3H.jpg,427,NoWires,test@gmail.com,1475
/data/upload/81c6df3c-d2db-11eb-92c6-8c85909d90f2_FBX8cRt.jpg,426,NoWires,test@gmail.com,1474
/data/upload/81c4e420-d2db-11eb-92c6-8c85909d90f2_H7kfkKn.jpg,425,NoWires,test@gmail.com,1473
/data/upload/81c2eca6-d2db-11eb-92c6-8c85909d90f2_WctctlH.jpg,424,NoWires,test@gmail.com,1472
/data/upload/81c0ebd6-d2db-11eb-92c6-8c85909d90f2_IEkSWya.jpg,423,NoWires,test@gmail.com,1471
/data/upload/81bee14c-d2db-11eb-92c6-8c85909d90f2_AWDR4wb.jpg,422,NoWires,test@gmail.com,1470
/data/upload/81bcdeba-d2db-11eb-92c6-8c85909d90f2_k6Jha6e.jpg,421,NoWires,test@gmail.com,1469
/data/upload/81bac2d8-d2db-11eb-92c6-8c85909d90f2_aZNg2py.jpg,420,NoWires,test@gmail.com,1468
/data/upload/81b060fe-d2db-11eb-92c6-8c85909d90f2_QjR70sr.jpg,419,NoWires,test@gmail.com,1467
/data/upload/81b28b18-d2db-11eb-92c6-8c85909d90f2_ZatQ7aF.jpg,418,NoWires,test@gmail.com,1466
/data/upload/81b8bfce-d2db-11eb-92c6-8c85909d90f2_tNUjIVG.jpg,417,NoWires,test@gmail.com,1465
/data/upload/81b6a374-d2db-11eb-92c6-8c85909d90f2_E6HC03t.jpg,416,NoWires,test@gmail.com,1464
/data/upload/81b4a33a-d2db-11eb-92c6-8c85909d90f2_xBmt4tM.jpg,415,Glue,test@gmail.com,1463
/data/upload/81ae62b8-d2db-11eb-92c6-8c85909d90f2_OG6JOF2.jpg,414,NoWires,test@gmail.com,1462
